"Domain" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"OTU1516" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Bolbitiaceae" "g:Galerella" "s:Galerella_nigeriensis_SH029670.07FU"
"OTU155" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Bolbitiaceae" "g:Bolbitius" "s:Bolbitius_coprophilus_SH179570.07FU"
"OTU1394" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7478" "d:Fungi" "p:Glomeromycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2297" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2496" "d:Fungi" "p:Basidiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4624" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Tricholomataceae" "g:Mycena" "s:Mycena_albidoaquosa_SH220718.07FU"
"OTU4464" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5920" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Phaeosphaeriaceae" "UNKNOWN" "UNKNOWN"
"OTU2220" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5171" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU170" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Bolbitiaceae" "g:Agrocybe" "s:Agrocybe_smithii_SH176932.07FU"
"OTU3191" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2355" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Branch06" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5787" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4920" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Phaeosphaeriaceae" "g:Septoriella" "UNKNOWN"
"OTU1463" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU579" "d:Fungi" "p:Mortierellomycota" "c:Mortierellomycetes" "o:Mortierellales" "f:Mortierellaceae" "g:Mortierella" "UNKNOWN"
"OTU2001" "d:Fungi" "p:Ascomycota" "c:Saccharomycetes" "o:Saccharomycetales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU926" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU939" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Cladosporiaceae" "g:Rachicladosporium" "s:Rachicladosporium_cboliae_SH202311.07FU"
"OTU347" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU115" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Myriangiales" "f:Elsinoaceae" "UNKNOWN" "UNKNOWN"
"OTU1724" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Acrospermales" "f:Acrospermales_fam_Incertae_sedis" "g:Leptodiscella" "UNKNOWN"
"OTU1947" "d:Fungi" "p:Basidiomycota" "c:Agaricostilbomycetes" "o:Agaricostilbales" "f:Kondoaceae" "g:Kondoa" "UNKNOWN"
"OTU594" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6551" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4070" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Erysiphales" "f:Erysiphaceae" "g:Erysiphe" "UNKNOWN"
"OTU1385" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1302" "d:Fungi" "p:Chytridiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2562" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2807" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1263" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Lycoperdaceae" "g:Bovista" "s:Bovista_plumbea_SH175886.07FU"
"OTU1223" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6689" "d:Fungi" "p:Mortierellomycota" "c:Mortierellomycetes" "o:Mortierellales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3887" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Psathyrellaceae" "g:Coprinopsis" "UNKNOWN"
"OTU4044" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Cantharellales" "f:Ceratobasidiaceae" "UNKNOWN" "UNKNOWN"
"OTU1648" "d:Fungi" "p:Ascomycota" "c:Pezizomycetes" "o:Pezizales" "f:Ascobolaceae" "UNKNOWN" "UNKNOWN"
"OTU283" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU720" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "f:Fomitopsidaceae" "UNKNOWN" "UNKNOWN"
"OTU934" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypoceales" "f:Catabotrydaceae" "UNKNOWN" "UNKNOWN"
"OTU6713" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6168" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Sordariales" "f:Chaetomiaceae" "UNKNOWN" "UNKNOWN"
"OTU1873" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7560" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3027" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Lophiostomataceae" "g:Trichometasphaeria" "UNKNOWN"
"OTU6375" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1787" "d:Fungi" "p:Ascomycota" "c:Saccharomycetes" "o:Saccharomycetales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6552" "d:Fungi" "p:Ascomycota" "c:Saccharomycetes" "o:Saccharomycetales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2740" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "f:Cyphellophoraceae" "g:Cyphellophora" "UNKNOWN"
"OTU4738" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4789" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7519" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Psathyrellaceae" "g:Coprinellus" "UNKNOWN"
"OTU1652" "d:Fungi" "p:Basidiomycota" "c:Agaricostilbomycetes" "o:Agaricostilbales" "f:Kondoaceae" "g:Kondoa" "s:Kondoa_yuccicola_SH197103.07FU"
"OTU1693" "d:Fungi" "p:Basidiomycota" "c:Microbotryomycetes" "o:Sporidiobolales" "f:Sporidiobolaceae" "g:Sporobolomyces" "UNKNOWN"
"OTU4857" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "f:Stachybotryaceae" "UNKNOWN" "UNKNOWN"
"OTU1839" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Pleosporaceae" "g:Drechslera" "UNKNOWN"
"OTU1543" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Hymenochaetales" "f:Schizoporaceae" "g:Oxyporus" "s:Oxyporus_populinus_SH196695.07FU"
"OTU732" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU828" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Coniochaetales" "f:Coniochaetaceae" "UNKNOWN" "UNKNOWN"
"OTU355" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "f:Trichomeriaceae" "UNKNOWN" "UNKNOWN"
"OTU6138" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3897" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3842" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2092" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "f:Hypocreales_fam_Incertae_sedis" "UNKNOWN" "UNKNOWN"
"OTU1901" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Myriangiales" "f:Elsinoaceae" "UNKNOWN" "UNKNOWN"
"OTU478" "d:Fungi" "p:Ascomycota" "c:Pezizomycetes" "o:Pezizales" "f:Pyronemataceae" "UNKNOWN" "UNKNOWN"
"OTU302" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2837" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1363" "d:Fungi" "p:Mortierellomycota" "c:Mortierellomycetes" "o:Mortierellales" "f:Mortierellaceae" "g:Mortierella" "UNKNOWN"
"OTU2474" "d:Fungi" "p:Chytridiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2108" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU808" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Nidulariaceae" "g:Cyathus" "s:Cyathus_stercoreus_SH216747.07FU"
"OTU3444" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6106" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4109" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3583" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6367" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1021" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Teratosphaeriaceae" "UNKNOWN" "UNKNOWN"
"OTU1829" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2960" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4817" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5113" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Microascales" "f:Halosphaeriaceae" "g:Remispora" "s:Remispora_stellata_SH489938.07FU"
"OTU2757" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "f:Meruliaceae" "g:Mycoacia" "s:Mycoacia_uda_SH192455.07FU"
"OTU3351" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "f:Meruliaceae" "g:Phlebia" "UNKNOWN"
"OTU2236" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3016" "d:Fungi" "p:Chytridiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7426" "d:Fungi" "p:Chytridiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2827" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1864" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3449" "d:Fungi" "p:Ascomycota" "c:Orbiliomycetes" "o:Orbiliales" "f:Orbiliaceae" "g:Dactylaria" "UNKNOWN"
"OTU2652" "d:Fungi" "p:Chytridiomycota" "c:Rhizophydiomycetes" "o:Rhizophydiales" "f:Alphamycetaceae" "g:Betamyces" "s:Betamyces_americae-meridionalis_SH027198.07FU"
"OTU2724" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU612" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "f:Leotiaceae" "g:Neobulgaria" "UNKNOWN"
"OTU350" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5645" "d:Fungi" "p:Ascomycota" "c:Orbiliomycetes" "o:Orbiliales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1775" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2667" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3752" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5469" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Myriangiales" "f:Myriangiaceae" "g:Myriangium" "UNKNOWN"
"OTU6654" "d:Fungi" "p:Basidiomycota" "c:Tremellomycetes" "o:Cystofilobasidiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5018" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2536" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5467" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1367" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5082" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6228" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6226" "d:Fungi" "p:Mucoromycota" "c:Mucoromycetes" "o:Mucorales" "f:Mucoraceae" "g:Mucor" "UNKNOWN"
"OTU2080" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU322" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Sordariales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2791" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1840" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU221" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "f:Helotiaceae" "g:Crocicreas" "s:Crocicreas_epicalamia_SH218630.07FU"
"OTU1570" "d:Fungi" "p:Chytridiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5762" "d:Fungi" "p:Ascomycota" "c:Pezizomycetes" "o:Pezizales" "f:Ascobolaceae" "UNKNOWN" "UNKNOWN"
"OTU6220" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU320" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6116" "d:Fungi" "p:Chytridiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3549" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1365" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Chaetosphaeriales" "f:Chaetosphaeriaceae" "UNKNOWN" "UNKNOWN"
"OTU2090" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Psathyrellaceae" "g:Psathyrella" "UNKNOWN"
"OTU788" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Russulales" "f:Peniophoraceae" "UNKNOWN" "UNKNOWN"
"OTU1639" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Thelephorales" "f:Thelephoraceae" "g:Amaurodon" "s:Amaurodon_mustialaensis_SH177588.07FU"
"OTU5806" "d:Fungi" "p:Ascomycota" "c:Orbiliomycetes" "o:Orbiliales" "f:Orbiliaceae" "g:Orbilia" "UNKNOWN"
"OTU450" "d:Fungi" "p:Ascomycota" "c:Taphrinomycetes" "o:Taphrinales" "f:Taphrinaceae" "g:Taphrina" "UNKNOWN"
"OTU6338" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3748" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Hymenochaetales" "f:Schizoporaceae" "g:Xylodon" "s:Xylodon_sambuci_SH185877.07FU"
"OTU1199" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7309" "d:Fungi" "p:Basidiomycota" "c:Microbotryomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5525" "d:Fungi" "p:Chytridiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3272" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Eurotiales" "f:Aspergillaceae" "g:Aspergillus" "s:Aspergillus_clavatus_SH181694.07FU"
"OTU1998" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU430" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1257" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU483" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2343" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2441" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2437" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU235" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Sordariales" "f:Lasiosphaeriaceae" "UNKNOWN" "UNKNOWN"
"OTU1049" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1419" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Auriculariales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1392" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3090" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "f:Cordycipitaceae" "UNKNOWN" "UNKNOWN"
"OTU3302" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1495" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2274" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "f:Hyaloscyphaceae" "g:Trichopezizella" "s:Trichopezizella_otanii_SH196512.07FU"
"OTU582" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU618" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Polyporales" "f:Meruliaceae" "g:Phlebia" "UNKNOWN"
"OTU4128" "d:Fungi" "p:Chytridiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4930" "d:Fungi" "p:Basidiomycota" "c:Microbotryomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6048" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU328" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2044" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1261" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "f:Chaetothyriales_fam_Incertae_sedis" "g:Strelitziana" "s:Strelitziana_albiziae_SH193004.07FU"
"OTU4221" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Cortinariaceae" "g:Cortinarius" "UNKNOWN"
"OTU2863" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU734" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Sordariales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6717" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4987" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU581" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Phaeosphaeriaceae" "g:Sclerostagonospora" "s:Sclerostagonospora_opuntiae_SH182980.07FU"
"OTU800" "d:Fungi" "p:Chytridiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1713" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Mycosphaerellaceae" "g:Geastrumia" "s:Geastrumia_polystigmatis_SH007686.07FU"
"OTU2472" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Entolomataceae" "g:Entoloma" "UNKNOWN"
"OTU1838" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7546" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Pluteaceae" "g:Pluteus" "s:Pluteus_cervinus_SH185141.07FU"
"OTU3234" "d:Fungi" "p:Ascomycota" "c:Orbiliomycetes" "o:Orbiliales" "f:Orbiliales_fam_Incertae_sedis" "g:Vermispora" "s:Vermispora_spermatophaga_SH474577.07FU"
"OTU3390" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "f:Stachybotryaceae" "UNKNOWN" "UNKNOWN"
"OTU1889" "d:Fungi" "p:Ascomycota" "c:Pezizomycetes" "o:Pezizales" "f:Pezizaceae" "g:Peziza" "UNKNOWN"
"OTU1655" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4916" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1712" "d:Fungi" "p:Ascomycota" "c:Pezizomycetes" "o:Pezizales" "f:Pyronemataceae" "UNKNOWN" "UNKNOWN"
"OTU5086" "d:Fungi" "p:Basidiomycota" "c:Tremellomycetes" "o:Cystofilobasidiales" "f:Mrakiaceae" "g:Mrakia" "s:Mrakia_frigida_SH202458.07FU"
"OTU397" "d:Fungi" "p:Ascomycota" "c:Taphrinomycetes" "o:Taphrinales" "f:Taphrinaceae" "g:Taphrina" "UNKNOWN"
"OTU4193" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1597" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Pleosporaceae" "g:Pyrenophora" "UNKNOWN"
"OTU3642" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4683" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Sebacinales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6251" "d:Fungi" "p:Basidiomycota" "c:Tremellomycetes" "o:Cystofilobasidiales" "f:Mrakiaceae" "g:Mrakia" "s:Mrakia_frigida_SH202458.07FU"
"OTU3806" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5008" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
