"Domain" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"OTU7233" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU9808" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU5997" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20718" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU17310" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU8519" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU12233" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU12377" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU14891" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU14265" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU8202" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU5053" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU8549" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU5535" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU3099" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU3695" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU5860" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU18240" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU11249" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24513" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Kallotenuales" "f:AKIW781" "UNKNOWN" "UNKNOWN"
"OTU18934" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11231" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24364" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU9553" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11581" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14165" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7280" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3950" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Herpetosiphonales" "f:Herpetosiphonaceae" "g:Herpetosiphon" "UNKNOWN"
"OTU5737" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Herpetosiphonales" "f:Herpetosiphonaceae" "g:Herpetosiphon" "UNKNOWN"
"OTU4464" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Herpetosiphonales" "f:Herpetosiphonaceae" "g:Herpetosiphon" "UNKNOWN"
"OTU22450" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Herpetosiphonales" "f:Herpetosiphonaceae" "g:Herpetosiphon" "UNKNOWN"
"OTU3915" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Herpetosiphonales" "f:Herpetosiphonaceae" "g:Herpetosiphon" "UNKNOWN"
"OTU26491" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Herpetosiphonales" "f:Herpetosiphonaceae" "g:Herpetosiphon" "UNKNOWN"
"OTU2023" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Herpetosiphonales" "f:Herpetosiphonaceae" "g:Herpetosiphon" "UNKNOWN"
"OTU9524" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Herpetosiphonales" "f:Herpetosiphonaceae" "g:Herpetosiphon" "UNKNOWN"
"OTU6884" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Herpetosiphonales" "f:Herpetosiphonaceae" "g:Herpetosiphon" "UNKNOWN"
"OTU12299" "k:Bacteria" "p:Chloroflexi" "c:Chloroflexia" "o:Herpetosiphonales" "f:Herpetosiphonaceae" "g:Herpetosiphon" "UNKNOWN"
"OTU11147" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU14690" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6660" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16201" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU29945" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU22509" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13613" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11559" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU8078" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU11903" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7139" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU15072" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1544" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU25611" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24241" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU19290" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU26301" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7597" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20585" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2027" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4869" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20226" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3690" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU7902" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU6220" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2229" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2553" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU19208" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2841" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU22017" "k:Bacteria" "p:Chloroflexi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU21257" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13568" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5039" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4196" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16746" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4329" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3140" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU20622" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU26243" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU17668" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23183" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13485" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU29093" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU16448" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU10866" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3185" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU17325" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU24911" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2642" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3417" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4579" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2702" "k:Bacteria" "p:Chloroflexi" "c:Ktedonobacteria" "o:C0119" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU23864" "k:Bacteria" "p:Gemmatimonadetes" "c:Gemmatimonadetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1146" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4527" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU17153" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4709" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU494" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU21087" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU7835" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU24120" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU21015" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU21420" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4635" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4521" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4332" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU25349" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU27192" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU28099" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU3420" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4105" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU6274" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU18527" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU6367" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU8012" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU7249" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU13552" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU24607" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU23051" "k:Bacteria" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU5090" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU25245" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU7475" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU23242" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU2141" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU9514" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU5484" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4767" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU3372" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU10008" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU6602" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU6341" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU18405" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU17002" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU3957" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4135" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU11276" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU1616" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU23541" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU1427" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU21439" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4753" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU23424" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU6486" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU3195" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU13752" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4786" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU22093" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU2559" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU9310" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU15063" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU24996" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU1261" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU9537" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU8299" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU25946" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU21834" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU18050" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU420" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU16913" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU918" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU8173" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU374" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU22360" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU5719" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU25355" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU7764" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU2546" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU1089" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU773" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU1636" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU9052" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU2990" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU24805" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU8685" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU4358" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU23620" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU9014" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU1942" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU14592" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU525" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
"OTU2555" "k:Bacteria" "p:Chloroflexi" "c:Anaerolineae" "o:Anaerolineales" "f:Anaerolineaceae" "UNKNOWN" "UNKNOWN"
