	Domain	"Phylum	"	"Class	"	"Order	"	Family 	"Genus	"	Species
OTU188	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_4	f:11-24	UNKNOWN	UNKNOWN
OTU189	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micrococcales	f:Micrococcaceae	g:Micrococcus	s:Micrococcus_sp._Y14C
OTU190	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Nitrosomonadales	f:Nitrosomonadaceae	g:Nitrosospira	UNKNOWN
OTU191	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU192	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Hymenobacter	UNKNOWN
OTU193	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Pseudonocardiales	f:Pseudonocardiaceae	g:Pseudonocardia	UNKNOWN
OTU194	k:Bacteria	p:Verrucomicrobia	c:Spartobacteria	o:Chthoniobacterales	f:DA101_soil_group	UNKNOWN	UNKNOWN
OTU195	k:Bacteria	p:Verrucomicrobia	c:OPB35_soil_group	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU196	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	g:Niastella	UNKNOWN
OTU197	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Burkholderiales	f:Burkholderiaceae	g:Cupriavidus	UNKNOWN
OTU198	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_5	UNKNOWN	UNKNOWN	UNKNOWN
OTU199	k:Bacteria	p:Verrucomicrobia	c:OPB35_soil_group	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU200	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Frankiales	f:Acidothermaceae	g:Acidothermus	UNKNOWN
OTU201	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_11	UNKNOWN	UNKNOWN	UNKNOWN
OTU202	k:Bacteria	p:Hydrogenedentes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU203	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Family_XII	g:Exiguobacterium	UNKNOWN
OTU204	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_5	UNKNOWN	UNKNOWN	UNKNOWN
OTU205	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:DA111	UNKNOWN	UNKNOWN
OTU206	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	g:Terrimonas	UNKNOWN
OTU207	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	UNKNOWN	UNKNOWN	UNKNOWN
OTU208	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Acidobacteriales	f:Acidobacteriaceae_[Subgroup_1]	UNKNOWN	UNKNOWN
OTU209	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Haliangiaceae	g:Haliangium	UNKNOWN
OTU210	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU211	k:Bacteria	p:Verrucomicrobia	c:Spartobacteria	o:Chthoniobacterales	f:Chthoniobacteraceae	g:Chthoniobacter	UNKNOWN
OTU212	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Nitrosomonadales	f:Nitrosomonadaceae	UNKNOWN	UNKNOWN
OTU213	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Pseudomonadales	f:Pseudomonadaceae	g:Pseudomonas	UNKNOWN
OTU214	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Burkholderiales	f:Comamonadaceae	UNKNOWN	UNKNOWN
OTU215	k:Bacteria	p:Verrucomicrobia	c:OPB35_soil_group	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU216	k:Bacteria	p:Acidobacteria	c:Holophagae	o:Subgroup_7	UNKNOWN	UNKNOWN	UNKNOWN
OTU217	k:Bacteria	p:Chloroflexi	c:TK10	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU218	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU219	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Caulobacterales	f:Hyphomonadaceae	g:Woodsholea	UNKNOWN
OTU220	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Rhodospirillaceae	g:Dongia	UNKNOWN
OTU221	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	UNKNOWN	UNKNOWN	UNKNOWN
OTU222	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Nitrosomonadales	f:Nitrosomonadaceae	UNKNOWN	UNKNOWN
OTU223	k:Bacteria	p:Nitrospirae	c:Nitrospira	o:Nitrospirales	f:0319-6A21	UNKNOWN	UNKNOWN
OTU224	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Mitochondria	UNKNOWN	UNKNOWN
OTU225	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	g:Gemmatimonas	UNKNOWN
OTU226	k:Bacteria	p:Acidobacteria	c:Holophagae	o:Subgroup_10	f:ABS-19	UNKNOWN	UNKNOWN
OTU227	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Burkholderiales	f:Burkholderiaceae	g:Burkholderia	UNKNOWN
OTU228	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	f:delta_proteobacterium_WX81	UNKNOWN	UNKNOWN
OTU229	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU230	k:Bacteria	p:Actinobacteria	c:Acidimicrobiia	o:Acidimicrobiales	f:Acidimicrobiaceae	g:CL500-29_marine_group	UNKNOWN
OTU231	k:Bacteria	p:Firmicutes	c:Bacilli	o:Lactobacillales	f:Streptococcaceae	g:Streptococcus	UNKNOWN
OTU232	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Streptosporangiales	f:Nocardiopsaceae	g:Nocardiopsis	s:Nocardiopsis_dassonvillei
OTU233	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Pirellula	UNKNOWN
OTU234	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	g:Sediminibacterium	UNKNOWN
OTU235	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:1174-901-12	UNKNOWN	UNKNOWN
OTU236	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:KF-JG30-B3	UNKNOWN	UNKNOWN
OTU237	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Family_XI	g:Gemella	UNKNOWN
OTU238	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Acidobacteriales	f:Acidobacteriaceae_[Subgroup_1]	UNKNOWN	UNKNOWN
OTU239	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Pirellula	UNKNOWN
OTU240	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU241	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Unknown_Family	g:Candidatus_Solibacter	UNKNOWN
OTU242	k:Bacteria	p:Cyanobacteria	c:Chloroplast	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU243	k:Bacteria	p:Armatimonadetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU244	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	UNKNOWN	UNKNOWN
OTU245	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU246	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Acetobacteraceae	UNKNOWN	UNKNOWN
OTU247	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Solirubrobacterales	f:Solirubrobacteraceae	g:Solirubrobacter	UNKNOWN
OTU248	k:Bacteria	p:Verrucomicrobia	c:OPB35_soil_group	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU249	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Unknown_Family	g:Candidatus_Solibacter	UNKNOWN
OTU250	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micrococcales	f:Intrasporangiaceae	g:Terrabacter	s:Terrabacter_sp._THG-e54
OTU251	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Hyphomicrobiaceae	g:Pedomicrobium	UNKNOWN
OTU252	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Xanthobacteraceae	UNKNOWN	UNKNOWN
OTU253	k:Bacteria	p:Verrucomicrobia	c:Spartobacteria	o:Chthoniobacterales	f:DA101_soil_group	g:Verrucomicrobia_bacterium_OR-59	UNKNOWN
OTU254	k:Bacteria	p:Actinobacteria	c:Acidimicrobiia	o:Acidimicrobiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU255	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Gaiellales	UNKNOWN	UNKNOWN	UNKNOWN
OTU256	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_2	UNKNOWN	UNKNOWN	UNKNOWN
OTU257	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micromonosporales	f:Micromonosporaceae	g:Phytohabitans	UNKNOWN
OTU258	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU259	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU260	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_4	f:Unknown_Family	g:Blastocatella	UNKNOWN
OTU261	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Rhizobiales_Incertae_Sedis	g:Nordella	UNKNOWN
OTU262	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_5	UNKNOWN	UNKNOWN	UNKNOWN
OTU263	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	f:Xanthomonadaceae	g:Xanthomonas	UNKNOWN
OTU264	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:DA111	UNKNOWN	UNKNOWN
OTU265	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:SC-I-84	UNKNOWN	UNKNOWN	UNKNOWN
OTU266	k:Bacteria	p:Actinobacteria	c:MB-A2-108	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU267	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Desulfuromonadales	f:Geobacteraceae	g:Geobacter	s:Geobacter_bremensis
OTU268	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Methylobacteriaceae	g:Methylobacterium	UNKNOWN
OTU269	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Pasteurellales	f:Pasteurellaceae	UNKNOWN	UNKNOWN
OTU270	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Nitrosomonadales	f:Nitrosomonadaceae	UNKNOWN	UNKNOWN
OTU271	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodobacterales	f:Rhodobacteraceae	UNKNOWN	UNKNOWN
OTU272	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Unknown_Family	g:Bryobacter	UNKNOWN
OTU273	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Nitrosomonadales	f:Nitrosomonadaceae	UNKNOWN	UNKNOWN
OTU274	k:Bacteria	p:Planctomycetes	c:OM190	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU275	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU276	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Burkholderiales	f:Oxalobacteraceae	UNKNOWN	UNKNOWN
OTU277	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Pseudomonadales	f:Moraxellaceae	g:Moraxella	s:Moraxella_osloensis
OTU278	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU279	k:Bacteria	p:Acidobacteria	c:Holophagae	o:Subgroup_7	UNKNOWN	UNKNOWN	UNKNOWN
OTU280	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Unknown_Family	g:Bryobacter	UNKNOWN
OTU281	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Acetobacteraceae	g:Endobacter	UNKNOWN
OTU282	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_4	f:Unknown_Family	g:Blastocatella	UNKNOWN
OTU283	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	g:Parafilimonas	UNKNOWN
OTU284	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_4	f:Unknown_Family	g:Blastocatella	UNKNOWN
OTU285	k:Bacteria	p:Verrucomicrobia	c:Spartobacteria	o:Chthoniobacterales	f:Xiphinematobacteraceae	g:Candidatus_Xiphinematobacter	UNKNOWN
OTU286	k:Bacteria	p:Acidobacteria	c:Subgroup_22	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU287	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:P3OB-42	UNKNOWN	UNKNOWN
OTU288	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:WD2101_soil_group	UNKNOWN	UNKNOWN	UNKNOWN
OTU289	k:Bacteria	p:Verrucomicrobia	c:Spartobacteria	o:Chthoniobacterales	f:Chthoniobacteraceae	g:Chthoniobacter	UNKNOWN
OTU290	k:Bacteria	p:Cyanobacteria	c:Cyanobacteria	o:SubsectionII	f:FamilyII	g:Chroococcidiopsis	UNKNOWN
OTU291	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:TRA3-20	UNKNOWN	UNKNOWN	UNKNOWN
OTU292	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU293	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Rhizobiales_Incertae_Sedis	g:Nordella	UNKNOWN
OTU294	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingopyxis	UNKNOWN
OTU295	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Streptomycetales	f:Streptomycetaceae	UNKNOWN	UNKNOWN
OTU296	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU297	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Pseudonocardiales	f:Pseudonocardiaceae	g:Amycolatopsis	UNKNOWN
OTU298	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Planctomyces	UNKNOWN
OTU299	k:Bacteria	p:Acidobacteria	c:Holophagae	o:Subgroup_10	f:ABS-19	UNKNOWN	UNKNOWN
OTU300	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU301	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Pseudomonadales	f:Pseudomonadaceae	g:Pseudomonas	UNKNOWN
OTU302	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Hymenobacter	UNKNOWN
OTU303	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU304	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Kineosporiales	f:Kineosporiaceae	g:Kineosporia	s:Kineosporia_rhamnosa
OTU305	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	g:Gemmatimonas	UNKNOWN
OTU306	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Mitochondria	UNKNOWN	UNKNOWN
OTU307	k:Bacteria	p:Verrucomicrobia	c:Spartobacteria	o:Chthoniobacterales	f:Chthoniobacteraceae	g:Chthoniobacter	UNKNOWN
OTU308	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:SC-I-84	UNKNOWN	UNKNOWN	UNKNOWN
OTU309	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:1174-901-12	UNKNOWN	UNKNOWN
OTU310	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:WD2101_soil_group	UNKNOWN	UNKNOWN	UNKNOWN
OTU311	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:KI89A_clade	UNKNOWN	UNKNOWN	UNKNOWN
OTU312	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	g:Gemmatimonas	UNKNOWN
OTU313	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Acidobacteriales	f:Acidobacteriaceae_[Subgroup_1]	UNKNOWN	UNKNOWN
OTU314	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU315	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	UNKNOWN	UNKNOWN
OTU316	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Gemmata	UNKNOWN
OTU317	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Planctomyces	UNKNOWN
OTU318	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	f:Xanthomonadaceae	g:Arenimonas	UNKNOWN
OTU319	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	g:Niastella	UNKNOWN
OTU320	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Adhaeribacter	UNKNOWN
OTU321	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Frankiales	f:Nakamurellaceae	g:Nakamurella	UNKNOWN
OTU322	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Gaiellales	UNKNOWN	UNKNOWN	UNKNOWN
OTU323	k:Bacteria	p:Verrucomicrobia	c:Spartobacteria	o:Chthoniobacterales	f:Chthoniobacteraceae	g:Chthoniobacter	UNKNOWN
OTU324	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Sphingomonadales	f:Erythrobacteraceae	g:Porphyrobacter	UNKNOWN
OTU325	k:Bacteria	p:Acidobacteria	c:Subgroup_22	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU326	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	UNKNOWN	UNKNOWN
OTU327	k:Bacteria	p:Acidobacteria	c:Holophagae	o:Subgroup_7	UNKNOWN	UNKNOWN	UNKNOWN
OTU328	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Unknown_Family	g:Bryobacter	UNKNOWN
OTU329	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	g:Flavisolibacter	UNKNOWN
OTU330	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Nitrosomonadales	f:Nitrosomonadaceae	UNKNOWN	UNKNOWN
OTU331	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:AKYH767	UNKNOWN	UNKNOWN
OTU332	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Saprospiraceae	UNKNOWN	UNKNOWN
OTU333	k:Bacteria	p:Chloroflexi	c:Thermomicrobia	o:JG30-KF-CM45	UNKNOWN	UNKNOWN	UNKNOWN
OTU334	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Aurantimonadaceae	g:Aureimonas	s:Aurantimonas_sp._AU22
OTU335	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	UNKNOWN	UNKNOWN
OTU336	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU337	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Cystobacteraceae	g:Anaeromyxobacter	UNKNOWN
OTU338	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:PHOS-HE51	UNKNOWN	UNKNOWN
OTU339	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Isosphaera	UNKNOWN
OTU340	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Propionibacteriales	f:Nocardioidaceae	g:Kribbella	s:Kribbella_jejuensis
OTU341	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Rhodospirillales_Incertae_Sedis	g:Reyranella	s:alpha_proteobacterium_Gsoil_264
OTU342	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	o:Gaiellales	UNKNOWN	UNKNOWN	UNKNOWN
OTU343	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Acetobacteraceae	UNKNOWN	UNKNOWN
OTU344	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU345	k:Bacteria	p:Firmicutes	c:Bacilli	o:Lactobacillales	f:Lactobacillaceae	g:Lactobacillus	UNKNOWN
OTU346	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Family_XI	g:Peptoniphilus	UNKNOWN
OTU347	k:Bacteria	p:Actinobacteria	c:MB-A2-108	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU348	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_3	f:Unknown_Family	g:Candidatus_Solibacter	UNKNOWN
OTU349	k:Bacteria	p:Nitrospirae	c:Nitrospira	o:Nitrospirales	f:Nitrospiraceae	g:Nitrospira	UNKNOWN
OTU350	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodobacterales	f:Rhodobacteraceae	g:Rubellimicrobium	UNKNOWN
OTU351	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU352	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Alicyclobacillaceae	g:Tumebacillus	UNKNOWN
OTU353	k:Bacteria	p:Cyanobacteria	c:Chloroplast	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU354	k:Bacteria	p:Chloroflexi	c:JG37-AG-4	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU355	k:Bacteria	p:Verrucomicrobia	c:OPB35_soil_group	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU356	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:BIrii41	UNKNOWN	UNKNOWN
OTU357	k:Bacteria	p:Verrucomicrobia	c:Opitutae	o:Opitutales	f:Opitutaceae	g:Opitutus	UNKNOWN
OTU358	k:Bacteria	p:Actinobacteria	c:Acidimicrobiia	o:Acidimicrobiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU359	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_4	f:Unknown_Family	g:Blastocatella	s:bacterium_Ellin6075
OTU360	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micrococcales	f:Dermabacteraceae	g:Brachybacterium	s:Brachybacterium_sp._PX11_S1
OTU361	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU362	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micrococcales	f:Cellulomonadaceae	g:Cellulomonas	UNKNOWN
OTU363	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Sphingomonadales	f:Ellin6055	UNKNOWN	UNKNOWN
OTU364	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU365	k:Bacteria	p:Firmicutes	c:Bacilli	o:Bacillales	f:Paenibacillaceae	g:Paenibacillus	s:Paenibacillus_sp._TDSAS2-39
OTU366	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Acetobacteraceae	g:Belnapia	UNKNOWN
OTU367	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Caulobacterales	f:Caulobacteraceae	g:Brevundimonas	UNKNOWN
OTU368	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	f:Xanthomonadaceae	g:Dokdonella	UNKNOWN
OTU369	k:Bacteria	p:Gemmatimonadetes	c:Gemmatimonadetes	o:Gemmatimonadales	f:Gemmatimonadaceae	g:Gemmatimonas	UNKNOWN
OTU370	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micrococcales	UNKNOWN	UNKNOWN	UNKNOWN
OTU371	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Singulisphaera	UNKNOWN
OTU372	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Ruminococcaceae	UNKNOWN	UNKNOWN
OTU373	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Pirellula	UNKNOWN
OTU374	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	UNKNOWN	UNKNOWN
OTU375	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Micromonosporales	f:Micromonosporaceae	UNKNOWN	UNKNOWN
OTU376	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	f:Chitinophagaceae	UNKNOWN	UNKNOWN
OTU377	k:Bacteria	p:Acidobacteria	c:Holophagae	o:Subgroup_10	f:ABS-19	UNKNOWN	UNKNOWN
OTU378	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:JG37-AG-20	g:bacterium_Ellin6089	UNKNOWN
